Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),2/47,0.0231205576171507,0.1487427359760508,0,0,9.004535147392291,33.92038210413699,ERBIN;IQGAP1
GO_Biological_Process_2021,positive regulation of neuron death (GO:1901216),2/47,0.0231205576171507,0.1487427359760508,0,0,9.004535147392291,33.92038210413699,GRN;FOS
GO_Biological_Process_2021,epithelium development (GO:0060429),3/122,0.0233355709159096,0.1487427359760508,0,0,5.141037858442346,19.318870909741264,CPT1A;PAX8;DAG1
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),3/123,0.0238342004694832,0.1487427359760508,0,0,5.097938144329897,19.049127650459432,GRN;LAMB1;LAMC1
GO_Biological_Process_2021,regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,DAG1
GO_Biological_Process_2021,axon choice point recognition (GO:0016198),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,APP
GO_Biological_Process_2021,regulation of inflammatory response to wounding (GO:0106014),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,GRN
GO_Biological_Process_2021,regulation of integrin biosynthetic process (GO:0045113),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,S100A9
GO_Biological_Process_2021,nephron tubule formation (GO:0072079),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,PAX8
GO_Biological_Process_2021,chronic inflammatory response (GO:0002544),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,S100A9
GO_Biological_Process_2021,regulation of neutrophil activation (GO:1902563),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,GRN
GO_Biological_Process_2021,regulation of plasma membrane organization (GO:1903729),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,MYH9
GO_Biological_Process_2021,regulation of respiratory burst involved in inflammatory response (GO:0060264),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,GRN
GO_Biological_Process_2021,positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,DAG1
GO_Biological_Process_2021,regulation of sterol transport (GO:0032371),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,APOA4
GO_Biological_Process_2021,renal tubule development (GO:0061326),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,COL4A1
GO_Biological_Process_2021,positive regulation of histone H3-K27 methylation (GO:0061087),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,OGT
GO_Biological_Process_2021,positive regulation of necrotic cell death (GO:0010940),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,SLC6A6
GO_Biological_Process_2021,metanephric distal tubule development (GO:0072235),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,PAX8
GO_Biological_Process_2021,metanephric epithelium development (GO:0072207),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,PAX8
GO_Biological_Process_2021,metanephric nephron tubule morphogenesis (GO:0072282),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,PAX8
GO_Biological_Process_2021,metanephric renal vesicle morphogenesis (GO:0072283),1/5,0.0247535287182936,0.1487427359760508,0,0,50.24242424242424,185.83603697375267,PAX8
GO_Biological_Process_2021,regulation of phosphorylation (GO:0042325),3/125,0.0248487630651257,0.1487427359760508,0,0,5.013858374176103,18.52594248094429,APP;PLXNB2;OGT
GO_Biological_Process_2021,regulation of cellular protein metabolic process (GO:0032268),2/49,0.0249911884332231,0.1487427359760508,0,0,8.620495006513243,31.803005852102093,RBM3;APP
GO_Biological_Process_2021,response to glucose (GO:0009749),2/49,0.0249911884332231,0.1487427359760508,0,0,8.620495006513243,31.803005852102093,ZBTB20;IGF1R
GO_Biological_Process_2021,secondary alcohol metabolic process (GO:1902652),2/49,0.0249911884332231,0.1487427359760508,0,0,8.620495006513243,31.803005852102093,APOA1;APOA4
GO_Biological_Process_2021,synapse organization (GO:0050808),3/126,0.0253646928571546,0.1500617757058008,0,0,4.972843852149862,18.272203113433356,APP;CHCHD10;AGRN
GO_Biological_Process_2021,plasma membrane bounded cell projection organization (GO:0120036),3/128,0.0264138379001086,0.154896253088248,0,0,4.89278350515464,17.77972570780468,APP;BTG2;LAMB1
GO_Biological_Process_2021,cholesterol transport (GO:0030301),2/51,0.0269214810715392,0.154896253088248,0,0,8.26780508121616,29.886716110404755,APOA1;APOA4
GO_Biological_Process_2021,inositol lipid-mediated signaling (GO:0048017),2/51,0.0269214810715392,0.154896253088248,0,0,8.26780508121616,29.886716110404755,OGT;IGF1R
GO_Biological_Process_2021,regulation of intrinsic apoptotic signaling pathway (GO:2001242),2/52,0.0279085775805053,0.154896253088248,0,0,8.10204081632653,28.995755414400413,S100A9;S100A8
GO_Biological_Process_2021,inflammatory response (GO:0006954),4/230,0.0283700344985935,0.154896253088248,0,0,3.627212389380531,12.921660540442176,FOS;HSPG2;S100A9;S100A8
GO_Biological_Process_2021,astrocyte development (GO:0014002),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,S100A9
GO_Biological_Process_2021,axo-dendritic transport (GO:0008088),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,APP
GO_Biological_Process_2021,regulation of extracellular exosome assembly (GO:1903551),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,SDC4
GO_Biological_Process_2021,neuroblast proliferation (GO:0007405),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,PLXNB2
GO_Biological_Process_2021,cholesterol import (GO:0070508),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,APOA1
GO_Biological_Process_2021,regulation of macromolecule biosynthetic process (GO:0010556),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,S100A9
GO_Biological_Process_2021,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,ERBIN
GO_Biological_Process_2021,gamma-aminobutyric acid transport (GO:0015812),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,SLC6A6
GO_Biological_Process_2021,regulation of very-low-density lipoprotein particle remodeling (GO:0010901),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,APOA1
GO_Biological_Process_2021,positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,PAX8
GO_Biological_Process_2021,glycolipid transport (GO:0046836),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,PSAP
GO_Biological_Process_2021,response to gonadotropin (GO:0034698),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,PAX8
GO_Biological_Process_2021,inner ear auditory receptor cell differentiation (GO:0042491),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,MYO6
GO_Biological_Process_2021,sterol import (GO:0035376),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,APOA1
GO_Biological_Process_2021,mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,PAX8
GO_Biological_Process_2021,pronephros development (GO:0048793),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,PAX8
GO_Biological_Process_2021,negative regulation of amyloid precursor protein biosynthetic process (GO:0042985),1/6,0.0296309633944118,0.154896253088248,0,0,40.19191919191919,141.432767389918,ITM2B
GO_Biological_Process_2021,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",2/54,0.029925836282038,0.1556143486665976,0,0,7.789638932496075,27.33410071093129,DDX17;MBNL2
GO_Biological_Process_2021,ribonucleoprotein complex assembly (GO:0022618),3/136,0.0308403457982154,0.1560089953335443,0,0,4.596620417021937,15.991327643667,KHDC4;RPL23A;SRSF5
GO_Biological_Process_2021,regulation of cardiac conduction (GO:1903779),2/55,0.0309556684055239,0.1560089953335443,0,0,7.642279553330766,26.55844340345009,ATP1A1;ATP1B1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),10/1025,0.0322292857549963,0.1560089953335443,0,0,2.0673234811165844,7.101007550152309,SOCS2;APP;CTDSP2;ALB;APOA1;IGFBP7;LAMB1;LAMC1;AFP;PTPN14
GO_Biological_Process_2021,carboxylic acid transport (GO:0046942),2/57,0.03305692249429,0.1560089953335443,0,0,7.363636363636363,25.106496966632545,SLC6A6;PSAP
GO_Biological_Process_2021,cellular response to peptide (GO:1901653),2/57,0.03305692249429,0.1560089953335443,0,0,7.363636363636363,25.106496966632545,APP;IGF1R
GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),3/140,0.0331909659721763,0.1560089953335443,0,0,4.4615095191511775,15.19357050372498,APP;IQGAP1;CELSR2
GO_Biological_Process_2021,gene expression (GO:0010467),5/356,0.0331917978990208,0.1560089953335443,0,0,2.931324036587194,9.98248472419728,DDX17;RBM3;PAX8;RPL23A;SRSF5
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),6/481,0.033690603020491,0.1560089953335443,0,0,2.61030235162374,8.850324936225338,GRN;PSAP;IQGAP1;EEF2;S100A9;S100A8
GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),6/482,0.0339818652066348,0.1560089953335443,0,0,2.604684426962274,8.80885590562281,RBM3;APP;CADM1;CIRBP;PLXNB2;EEF2
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",11/1183,0.0340827568929735,0.1560089953335443,0,0,1.9749971239022892,6.673443560723528,DDX17;APP;JUND;PAX8;CREB3L2;MYO6;CHCHD10;FOS;AGRN;OGT;MLLT6
GO_Biological_Process_2021,amino-acid betaine metabolic process (GO:0006577),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,CPT1A
GO_Biological_Process_2021,receptor-mediated endocytosis of virus by host cell (GO:0019065),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,CTSL
GO_Biological_Process_2021,astrocyte differentiation (GO:0048708),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,S100A9
GO_Biological_Process_2021,negative regulation of low-density lipoprotein receptor activity (GO:1905598),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,APP
GO_Biological_Process_2021,regulation of defense response to bacterium (GO:1900424),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,GRN
GO_Biological_Process_2021,cellular response to gonadotropin stimulus (GO:0071371),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,PAX8
GO_Biological_Process_2021,regulation of histone H3-K27 methylation (GO:0061085),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,OGT
GO_Biological_Process_2021,collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,COL4A2
GO_Biological_Process_2021,regulation of MDA-5 signaling pathway (GO:0039533),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,ANKRD17
GO_Biological_Process_2021,regulation of necrotic cell death (GO:0010939),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,SLC6A6
GO_Biological_Process_2021,endothelial cell morphogenesis (GO:0001886),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,COL18A1
GO_Biological_Process_2021,epithelial cell differentiation involved in kidney development (GO:0035850),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,PAX8
GO_Biological_Process_2021,glomerular epithelial cell development (GO:0072310),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,IQGAP1
GO_Biological_Process_2021,glomerular visceral epithelial cell development (GO:0072015),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,IQGAP1
GO_Biological_Process_2021,positive regulation of hormone metabolic process (GO:0032352),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,PAX8
GO_Biological_Process_2021,positive regulation of potassium ion import across plasma membrane (GO:1903288),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,ATP1B1
GO_Biological_Process_2021,maintenance of synapse structure (GO:0099558),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,CHCHD10
GO_Biological_Process_2021,metanephric nephron tubule development (GO:0072234),1/7,0.0344842492004146,0.1560089953335443,0,0,33.49158249158249,112.77461836050252,PAX8
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),6/485,0.0348654763647046,0.1560089953335443,0,0,2.5879713943055123,8.685900097773786,GRN;PSAP;IQGAP1;EEF2;S100A9;S100A8
GO_Biological_Process_2021,neuron development (GO:0048666),3/143,0.0350136640194193,0.1560089953335443,0,0,4.365243004418262,14.632368293402916,APP;BTG2;LAMB1
GO_Biological_Process_2021,nitrogen compound transport (GO:0071705),3/143,0.0350136640194193,0.1560089953335443,0,0,4.365243004418262,14.632368293402916,SLC6A6;TXNIP;MYH9
GO_Biological_Process_2021,phospholipid transport (GO:0015914),2/59,0.0352125566390489,0.1560089953335443,0,0,7.104547081990691,23.77431915410336,APOA1;APOA4
GO_Biological_Process_2021,positive regulation of apoptotic signaling pathway (GO:2001235),2/59,0.0352125566390489,0.1560089953335443,0,0,7.104547081990691,23.77431915410336,S100A9;S100A8
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),6/488,0.0357638806068271,0.1577442591051124,0,0,2.5714664076984195,8.565083553766257,GRN;PSAP;IQGAP1;EEF2;S100A9;S100A8
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),7/625,0.0372375190772294,0.1591457073089945,0,0,2.348435814455232,7.727383498024528,ANKRD17;SLC6A6;GRN;APOA1;S100A9;S100A8;IGF1R
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),8/764,0.0375698171512945,0.1591457073089945,0,0,2.2019783758914198,7.2259115777215985,APP;COL18A1;BTG2;JUND;ELN;IGFBP7;PTPN14;IGF1R
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),9/908,0.0379522308801464,0.1591457073089945,0,0,2.0903445831143275,6.83840969208986,DDX17;APP;JUND;PAX8;MYO6;FOS;AGRN;OGT;MLLT6
GO_Biological_Process_2021,positive regulation of hydrolase activity (GO:0051345),3/149,0.038811618827442,0.1591457073089945,0,0,4.184578449371558,13.595844448680904,PSAP;APOA1;AGRN
GO_Biological_Process_2021,regulation of Cdc42 protein signal transduction (GO:0032489),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,APOA1
GO_Biological_Process_2021,negative regulation of long-term synaptic potentiation (GO:1900272),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,APP
GO_Biological_Process_2021,negative regulation of microglial cell activation (GO:1903979),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,GRN
GO_Biological_Process_2021,dendritic spine maintenance (GO:0097062),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,IGF1R
GO_Biological_Process_2021,regulation of potassium ion import (GO:1903286),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,ATP1B1
GO_Biological_Process_2021,positive regulation of aspartic-type peptidase activity (GO:1905247),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,GRN
GO_Biological_Process_2021,excitatory synapse assembly (GO:1904861),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,PLXNB2
GO_Biological_Process_2021,fusion of virus membrane with host plasma membrane (GO:0019064),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,CTSL
GO_Biological_Process_2021,positive regulation of defense response to bacterium (GO:1900426),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,GRN
GO_Biological_Process_2021,hair cell differentiation (GO:0035315),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,MYO6
GO_Biological_Process_2021,response to hydroperoxide (GO:0033194),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,APOA4
GO_Biological_Process_2021,kidney epithelium development (GO:0072073),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,PAX8
GO_Biological_Process_2021,T cell mediated cytotoxicity (GO:0001913),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,CADM1
GO_Biological_Process_2021,thyroid gland development (GO:0030878),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,PAX8
GO_Biological_Process_2021,membrane fusion involved in viral entry into host cell (GO:0039663),1/8,0.0393135041520565,0.1591457073089945,0,0,28.705627705627705,92.8967850071638,CTSL
GO_Biological_Process_2021,brain development (GO:0007420),3/150,0.0394642695250037,0.1591457073089945,0,0,4.155901535872081,13.433368165586538,COL4A1;PLXNB2;HSPG2
GO_Biological_Process_2021,response to cytokine (GO:0034097),3/150,0.0394642695250037,0.1591457073089945,0,0,4.155901535872081,13.433368165586538,IFITM3;APP;PTPN14
GO_Biological_Process_2021,positive regulation of Ras protein signal transduction (GO:0046579),2/63,0.0396819029137973,0.1593728458489098,0,0,6.637336901973904,21.417757229084128,ERBIN;APOA1
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),5/379,0.0416327727796497,0.1651114380039324,0,0,2.7478187447227693,8.734952018579662,APP;COL18A1;BTG2;IGFBP7;PTPN14
GO_Biological_Process_2021,chemical homeostasis (GO:0048878),2/65,0.0419931324107679,0.1651114380039324,0,0,6.425979915775834,20.37195761072225,ZBTB20;APOA4
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),3/155,0.0428110923844909,0.1651114380039324,0,0,4.018176885512751,12.661106772029475,APP;S100A9;S100A8
GO_Biological_Process_2021,ERBB signaling pathway (GO:0038127),2/66,0.0431673525667949,0.1651114380039324,0,0,6.325255102040816,19.87819449312978,ERBIN;IQGAP1
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),2/66,0.0431673525667949,0.1651114380039324,0,0,6.325255102040816,19.87819449312978,ANKRD17;APP
GO_Biological_Process_2021,positive regulation of cell death (GO:0010942),2/66,0.0431673525667949,0.1651114380039324,0,0,6.325255102040816,19.87819449312978,SLC6A6;FOS
GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),3/156,0.0434970843589142,0.1651114380039324,0,0,3.9917121487770366,12.514262555258686,DDX17;SLC6A6;DAG1
GO_Biological_Process_2021,negative regulation of glycoprotein biosynthetic process (GO:0010561),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,ITM2B
GO_Biological_Process_2021,basement membrane assembly (GO:0070831),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,LAMB1
GO_Biological_Process_2021,regulation of cell adhesion molecule production (GO:0060353),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,APOA1
GO_Biological_Process_2021,negative regulation of production of molecular mediator of immune response (GO:0002701),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,APOA1
GO_Biological_Process_2021,neuronal ion channel clustering (GO:0045161),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,AGRN
GO_Biological_Process_2021,collagen-activated signaling pathway (GO:0038065),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,COL4A2
GO_Biological_Process_2021,regulation of nephron tubule epithelial cell differentiation (GO:0072182),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,PAX8
GO_Biological_Process_2021,regulation of skeletal muscle cell differentiation (GO:2001014),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,DDX17
GO_Biological_Process_2021,positive regulation of extracellular matrix assembly (GO:1901203),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,DAG1
GO_Biological_Process_2021,semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,PLXNB2
GO_Biological_Process_2021,lysosomal lumen acidification (GO:0007042),1/9,0.0441188457824273,0.1651114380039324,0,0,25.116161616161616,78.3842312444799,GRN
GO_Biological_Process_2021,central nervous system development (GO:0007417),4/268,0.045580841940138,0.1693271517826585,0,0,3.0991161616161618,9.570900599658827,PAX8;COL4A1;PLXNB2;HSPG2
GO_Biological_Process_2021,response to lipopolysaccharide (GO:0032496),3/159,0.0455880793261003,0.1693271517826585,0,0,3.914353687549564,12.087950910125883,ERBIN;S100A9;S100A8
GO_Biological_Process_2021,neutrophil chemotaxis (GO:0030593),2/70,0.0479847867745847,0.1724394554099092,0,0,5.951980792316927,18.075399411278084,S100A9;S100A8
GO_Biological_Process_2021,sterol metabolic process (GO:0016125),2/70,0.0479847867745847,0.1724394554099092,0,0,5.951980792316927,18.075399411278084,APOA1;APOA4
GO_Biological_Process_2021,alanine transport (GO:0032328),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,SLC6A6
GO_Biological_Process_2021,negative regulation of heterotypic cell-cell adhesion (GO:0034115),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APOA1
GO_Biological_Process_2021,regulation of carbohydrate biosynthetic process (GO:0043255),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,OGT
GO_Biological_Process_2021,regulation of cell-cell adhesion involved in gastrulation (GO:0070587),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APOA1
GO_Biological_Process_2021,cell differentiation involved in metanephros development (GO:0072202),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,PAX8
GO_Biological_Process_2021,neuron projection maintenance (GO:1990535),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APP
GO_Biological_Process_2021,neuron remodeling (GO:0016322),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APP
GO_Biological_Process_2021,peptidyl-amino acid modification (GO:0018193),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APOA1
GO_Biological_Process_2021,removal of superoxide radicals (GO:0019430),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APOA4
GO_Biological_Process_2021,ionotropic glutamate receptor signaling pathway (GO:0035235),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,APP
GO_Biological_Process_2021,positive regulation of RIG-I signaling pathway (GO:1900246),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,ANKRD17
GO_Biological_Process_2021,mesenchymal to epithelial transition (GO:0060231),1/10,0.0489003911418304,0.1724394554099092,0,0,22.32435465768799,67.37423003045056,PAX8
GO_Biological_Process_2021,cholesterol homeostasis (GO:0042632),2/71,0.0492185490137595,0.1724394554099092,0,0,5.865424430641822,17.663636014354466,APOA1;APOA4
GO_Biological_Process_2021,phosphatidylinositol-mediated signaling (GO:0048015),2/71,0.0492185490137595,0.1724394554099092,0,0,5.865424430641822,17.663636014354466,OGT;IGF1R
GO_Biological_Process_2021,cell junction organization (GO:0034330),2/72,0.0504637828415356,0.1755571036881593,0,0,5.78134110787172,17.265971584773993,APP;AGRN
GO_Biological_Process_2021,sterol homeostasis (GO:0055092),2/72,0.0504637828415356,0.1755571036881593,0,0,5.78134110787172,17.265971584773993,APOA1;APOA4
GO_Biological_Process_2021,regulation of MAPK cascade (GO:0043408),3/166,0.0506578527018357,0.175613889366364,0,0,3.7449244197077984,11.169840096133065,DAG1;IQGAP1;IGF1R
GO_Biological_Process_2021,regulation of hydrolase activity (GO:0051336),2/73,0.0517203452860749,0.1761765667180041,0,0,5.699626329405001,16.881746303056282,APOA1;PLXNB2
GO_Biological_Process_2021,granulocyte chemotaxis (GO:0071621),2/73,0.0517203452860749,0.1761765667180041,0,0,5.699626329405001,16.881746303056282,S100A9;S100A8
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",2/74,0.0529880944930012,0.1761765667180041,0,0,5.620181405895692,16.510339602462818,BTG2;MYO6
GO_Biological_Process_2021,protein oxidation (GO:0018158),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,APOA1
GO_Biological_Process_2021,regulation of amyloid precursor protein biosynthetic process (GO:0042984),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,ITM2B
GO_Biological_Process_2021,carnitine shuttle (GO:0006853),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,CPT1A
GO_Biological_Process_2021,regulation of ERAD pathway (GO:1904292),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,TMEM259
GO_Biological_Process_2021,negative regulation of response to cytokine stimulus (GO:0060761),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,APOA1
GO_Biological_Process_2021,cellular response to superoxide (GO:0071451),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,APOA4
GO_Biological_Process_2021,regulation of long-term neuronal synaptic plasticity (GO:0048169),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,APP
GO_Biological_Process_2021,intestinal lipid absorption (GO:0098856),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,FABP2
GO_Biological_Process_2021,positive regulation of phospholipid transport (GO:2001140),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,APOA1
GO_Biological_Process_2021,mesonephros development (GO:0001823),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,PAX8
GO_Biological_Process_2021,positive regulation of vacuole organization (GO:0044090),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,GRN
GO_Biological_Process_2021,monocyte differentiation (GO:0030224),1/11,0.0536582567508638,0.1761765667180041,0,0,20.09090909090909,58.76831842188268,MYH9
GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),3/170,0.0536732252855457,0.1761765667180041,0,0,3.654484844743503,10.688787107211333,CADM1;PLXNB2;CELSR2
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),5/408,0.0539809598347456,0.1765999613136711,0,0,2.5462975055504766,7.4329578801292095,GRN;DAG1;PLXNB2;LAMB1;IGF1R
GO_Biological_Process_2021,neuron projection development (GO:0031175),3/171,0.0544403566847164,0.1769688585187674,0,0,3.6325478645066274,10.573073804758774,APP;BTG2;LAMB1
